time,pair,signal
2024-06-03,INFY.NS-HDFCBANK.NS,1
2024-06-04,INFY.NS-HDFCBANK.NS,0
2024-06-07,INFY.NS-HDFCBANK.NS,-1
2024-06-10,INFY.NS-HDFCBANK.NS,0
2024-07-02,INFY.NS-HDFCBANK.NS,-1
2024-07-03,INFY.NS-HDFCBANK.NS,0
2024-07-07,INFY.NS-HDFCBANK.NS,-1
2024-07-08,INFY.NS-HDFCBANK.NS,0
2024-07-09,INFY.NS-HDFCBANK.NS,-1
2024-07-12,INFY.NS-HDFCBANK.NS,0
2024-07-13,INFY.NS-HDFCBANK.NS,-1
2024-08-05,INFY.NS-HDFCBANK.NS,0
2024-08-07,INFY.NS-HDFCBANK.NS,-1
2024-08-08,INFY.NS-HDFCBANK.NS,0
2024-08-13,INFY.NS-HDFCBANK.NS,-1
2024-09-18,INFY.NS-HDFCBANK.NS,0
2024-10-03,INFY.NS-HDFCBANK.NS,-1
2024-10-21,INFY.NS-HDFCBANK.NS,1
2024-10-22,INFY.NS-HDFCBANK.NS,0
2024-10-30,INFY.NS-HDFCBANK.NS,1
2024-11-04,INFY.NS-HDFCBANK.NS,0
2024-11-05,INFY.NS-HDFCBANK.NS,1
2024-11-06,INFY.NS-HDFCBANK.NS,0
2024-11-11,INFY.NS-HDFCBANK.NS,-1
2024-11-18,INFY.NS-HDFCBANK.NS,0
2024-11-22,INFY.NS-HDFCBANK.NS,-1
2024-11-28,INFY.NS-HDFCBANK.NS,0
2024-12-02,INFY.NS-HDFCBANK.NS,-1
2024-12-04,INFY.NS-HDFCBANK.NS,0
2024-12-05,INFY.NS-HDFCBANK.NS,-1
2024-12-31,INFY.NS-HDFCBANK.NS,0
2025-01-02,INFY.NS-HDFCBANK.NS,-1
2025-01-17,INFY.NS-HDFCBANK.NS,0
2025-01-23,INFY.NS-HDFCBANK.NS,-1
2025-01-27,INFY.NS-HDFCBANK.NS,0
2025-01-29,INFY.NS-HDFCBANK.NS,-1
2025-01-30,INFY.NS-HDFCBANK.NS,0
2025-02-19,INFY.NS-HDFCBANK.NS,1
2025-02-20,INFY.NS-HDFCBANK.NS,0
2025-02-24,INFY.NS-HDFCBANK.NS,1
2025-02-26,INFY.NS-HDFCBANK.NS,0
2025-02-27,INFY.NS-HDFCBANK.NS,1
2025-02-28,INFY.NS-HDFCBANK.NS,0
2025-03-02,INFY.NS-HDFCBANK.NS,1
2025-03-06,INFY.NS-HDFCBANK.NS,0
2025-03-07,INFY.NS-HDFCBANK.NS,1
2025-03-10,INFY.NS-HDFCBANK.NS,0
2025-03-11,INFY.NS-HDFCBANK.NS,1
2025-05-12,INFY.NS-HDFCBANK.NS,0
2025-05-22,INFY.NS-HDFCBANK.NS,1
2025-05-23,INFY.NS-HDFCBANK.NS,0
2025-06-03,INFY.NS-HDFCBANK.NS,1
2025-06-10,INFY.NS-HDFCBANK.NS,0
2025-06-11,INFY.NS-HDFCBANK.NS,-1
2025-06-12,INFY.NS-HDFCBANK.NS,0
2025-06-17,INFY.NS-HDFCBANK.NS,-1
2025-06-18,INFY.NS-HDFCBANK.NS,0
2025-06-23,INFY.NS-HDFCBANK.NS,1
2025-07-25,INFY.NS-HDFCBANK.NS,0
2025-07-26,INFY.NS-HDFCBANK.NS,1
2025-09-21,INFY.NS-HDFCBANK.NS,0
2025-09-22,INFY.NS-HDFCBANK.NS,1
2025-10-10,INFY.NS-HDFCBANK.NS,0
2025-10-13,INFY.NS-HDFCBANK.NS,1
2025-10-23,INFY.NS-HDFCBANK.NS,0
2025-11-12,INFY.NS-HDFCBANK.NS,-1
2025-11-13,INFY.NS-HDFCBANK.NS,0
2025-12-04,INFY.NS-HDFCBANK.NS,-1
2025-12-08,INFY.NS-HDFCBANK.NS,0
2025-12-18,INFY.NS-HDFCBANK.NS,-1
2025-12-24,INFY.NS-HDFCBANK.NS,0
2026-01-16,INFY.NS-HDFCBANK.NS,-1
2026-01-30,INFY.NS-HDFCBANK.NS,0
2026-02-11,INFY.NS-HDFCBANK.NS,1
2026-02-12,INFY.NS-HDFCBANK.NS,0
2026-02-13,INFY.NS-HDFCBANK.NS,1
2026-02-21,INFY.NS-HDFCBANK.NS,0
2026-02-23,INFY.NS-HDFCBANK.NS,1
2026-02-27,INFY.NS-HDFCBANK.NS,0
2016-07-07,TCS.NS-ICICIBANK.NS,1
2016-07-11,TCS.NS-ICICIBANK.NS,0
2016-07-12,TCS.NS-ICICIBANK.NS,1
2016-07-13,TCS.NS-ICICIBANK.NS,0
2016-07-15,TCS.NS-ICICIBANK.NS,1
2016-07-19,TCS.NS-ICICIBANK.NS,0
2016-08-01,TCS.NS-ICICIBANK.NS,-1
2016-08-03,TCS.NS-ICICIBANK.NS,0
2016-09-08,TCS.NS-ICICIBANK.NS,1
2016-09-12,TCS.NS-ICICIBANK.NS,0
2016-09-14,TCS.NS-ICICIBANK.NS,1
2016-09-15,TCS.NS-ICICIBANK.NS,0
2016-11-02,TCS.NS-ICICIBANK.NS,1
2016-11-03,TCS.NS-ICICIBANK.NS,0
2016-11-07,TCS.NS-ICICIBANK.NS,1
2016-11-09,TCS.NS-ICICIBANK.NS,0
2016-11-14,TCS.NS-ICICIBANK.NS,1
2016-11-16,TCS.NS-ICICIBANK.NS,0
2017-01-04,TCS.NS-ICICIBANK.NS,1
2017-01-25,TCS.NS-ICICIBANK.NS,0
2017-01-30,TCS.NS-ICICIBANK.NS,1
2017-02-10,TCS.NS-ICICIBANK.NS,0
2017-02-20,TCS.NS-ICICIBANK.NS,-1
2017-02-21,TCS.NS-ICICIBANK.NS,0
2017-03-10,TCS.NS-ICICIBANK.NS,-1
2017-03-14,TCS.NS-ICICIBANK.NS,0
2017-04-13,TCS.NS-ICICIBANK.NS,1
2017-04-20,TCS.NS-ICICIBANK.NS,0
2017-05-24,TCS.NS-ICICIBANK.NS,-1
2017-05-26,TCS.NS-ICICIBANK.NS,0
2017-06-05,TCS.NS-ICICIBANK.NS,-1
2017-06-08,TCS.NS-ICICIBANK.NS,0
2017-07-25,TCS.NS-ICICIBANK.NS,-1
2017-07-26,TCS.NS-ICICIBANK.NS,0
2017-09-21,TCS.NS-ICICIBANK.NS,-1
2017-09-25,TCS.NS-ICICIBANK.NS,0
2017-10-11,TCS.NS-ICICIBANK.NS,-1
2017-10-12,TCS.NS-ICICIBANK.NS,0
2017-10-15,TCS.NS-ICICIBANK.NS,-1
2017-10-25,TCS.NS-ICICIBANK.NS,0
2017-10-30,TCS.NS-ICICIBANK.NS,-1
2017-11-01,TCS.NS-ICICIBANK.NS,0
2017-11-02,TCS.NS-ICICIBANK.NS,-1
2017-11-03,TCS.NS-ICICIBANK.NS,0
2017-11-04,TCS.NS-ICICIBANK.NS,-1
2017-12-08,TCS.NS-ICICIBANK.NS,0
2017-12-11,TCS.NS-ICICIBANK.NS,-1
2017-12-12,TCS.NS-ICICIBANK.NS,0
2017-12-13,TCS.NS-ICICIBANK.NS,-1
2017-12-14,TCS.NS-ICICIBANK.NS,0
2017-12-15,TCS.NS-ICICIBANK.NS,1
2017-12-16,TCS.NS-ICICIBANK.NS,0
2017-12-22,TCS.NS-ICICIBANK.NS,-1
2017-12-27,TCS.NS-ICICIBANK.NS,0
2017-12-29,TCS.NS-ICICIBANK.NS,-1
2018-01-02,TCS.NS-ICICIBANK.NS,0
2018-01-04,TCS.NS-ICICIBANK.NS,-1
2018-01-10,TCS.NS-ICICIBANK.NS,0
2018-01-11,TCS.NS-ICICIBANK.NS,-1
2018-01-22,TCS.NS-ICICIBANK.NS,0
2018-01-25,TCS.NS-ICICIBANK.NS,-1
2018-03-16,TCS.NS-ICICIBANK.NS,0
2018-03-20,TCS.NS-ICICIBANK.NS,-1
2018-03-22,TCS.NS-ICICIBANK.NS,0
2018-03-23,TCS.NS-ICICIBANK.NS,-1
2018-03-24,TCS.NS-ICICIBANK.NS,0
2018-03-27,TCS.NS-ICICIBANK.NS,-1
2018-04-20,TCS.NS-ICICIBANK.NS,0
2018-04-22,TCS.NS-ICICIBANK.NS,-1
2018-09-24,TCS.NS-ICICIBANK.NS,0
2018-09-26,TCS.NS-ICICIBANK.NS,-1
2018-10-01,TCS.NS-ICICIBANK.NS,0
2018-10-02,TCS.NS-ICICIBANK.NS,-1
2018-10-12,TCS.NS-ICICIBANK.NS,0
2018-10-15,TCS.NS-ICICIBANK.NS,-1
2018-10-19,TCS.NS-ICICIBANK.NS,0
2018-10-23,TCS.NS-ICICIBANK.NS,1
2018-10-25,TCS.NS-ICICIBANK.NS,0
2018-10-26,TCS.NS-ICICIBANK.NS,1
2018-10-29,TCS.NS-ICICIBANK.NS,0
2019-02-04,TCS.NS-ICICIBANK.NS,-1
2019-02-05,TCS.NS-ICICIBANK.NS,0
2019-02-06,TCS.NS-ICICIBANK.NS,-1
2019-02-08,TCS.NS-ICICIBANK.NS,0
2019-04-15,TCS.NS-ICICIBANK.NS,-1
2019-05-03,TCS.NS-ICICIBANK.NS,0
2019-05-08,TCS.NS-ICICIBANK.NS,-1
2019-05-10,TCS.NS-ICICIBANK.NS,0
2019-05-31,TCS.NS-ICICIBANK.NS,-1
2019-07-05,TCS.NS-ICICIBANK.NS,0
2019-07-31,TCS.NS-ICICIBANK.NS,-1
2019-08-01,TCS.NS-ICICIBANK.NS,0
2019-08-02,TCS.NS-ICICIBANK.NS,-1
2019-08-16,TCS.NS-ICICIBANK.NS,0
2019-08-20,TCS.NS-ICICIBANK.NS,-1
2019-09-11,TCS.NS-ICICIBANK.NS,0
2019-09-20,TCS.NS-ICICIBANK.NS,1
2019-09-23,TCS.NS-ICICIBANK.NS,0
2019-09-24,TCS.NS-ICICIBANK.NS,1
2019-09-25,TCS.NS-ICICIBANK.NS,0
2019-09-26,TCS.NS-ICICIBANK.NS,1
2019-09-30,TCS.NS-ICICIBANK.NS,0
2019-10-11,TCS.NS-ICICIBANK.NS,1
2019-10-14,TCS.NS-ICICIBANK.NS,0
2019-11-26,TCS.NS-ICICIBANK.NS,1
2019-11-27,TCS.NS-ICICIBANK.NS,0
2019-12-02,TCS.NS-ICICIBANK.NS,1
2019-12-03,TCS.NS-ICICIBANK.NS,0
2019-12-10,TCS.NS-ICICIBANK.NS,1
2019-12-13,TCS.NS-ICICIBANK.NS,0
2020-01-31,TCS.NS-ICICIBANK.NS,1
2020-02-03,TCS.NS-ICICIBANK.NS,0
2020-02-04,TCS.NS-ICICIBANK.NS,1
2020-02-05,TCS.NS-ICICIBANK.NS,0
2020-02-29,TCS.NS-ICICIBANK.NS,1
2020-03-04,TCS.NS-ICICIBANK.NS,0
2020-03-09,TCS.NS-ICICIBANK.NS,1
2020-03-12,TCS.NS-ICICIBANK.NS,0
2020-03-15,TCS.NS-ICICIBANK.NS,1
2020-03-16,TCS.NS-ICICIBANK.NS,0
2020-03-17,TCS.NS-ICICIBANK.NS,1
2020-03-27,TCS.NS-ICICIBANK.NS,0
2020-03-30,TCS.NS-ICICIBANK.NS,1
2020-03-31,TCS.NS-ICICIBANK.NS,0
2020-04-01,TCS.NS-ICICIBANK.NS,1
2020-04-20,TCS.NS-ICICIBANK.NS,0
2020-04-21,TCS.NS-ICICIBANK.NS,1
2020-04-23,TCS.NS-ICICIBANK.NS,0
2020-04-30,TCS.NS-ICICIBANK.NS,-1
2020-05-04,TCS.NS-ICICIBANK.NS,0
2020-05-21,TCS.NS-ICICIBANK.NS,-1
2020-05-26,TCS.NS-ICICIBANK.NS,0
2020-06-04,TCS.NS-ICICIBANK.NS,-1
2020-06-05,TCS.NS-ICICIBANK.NS,0
2020-06-10,TCS.NS-ICICIBANK.NS,-1
2020-06-11,TCS.NS-ICICIBANK.NS,0
2020-07-03,TCS.NS-ICICIBANK.NS,-1
2020-07-14,TCS.NS-ICICIBANK.NS,0
2020-07-15,TCS.NS-ICICIBANK.NS,-1
2020-07-22,TCS.NS-ICICIBANK.NS,0
2020-07-27,TCS.NS-ICICIBANK.NS,-1
2020-09-14,TCS.NS-ICICIBANK.NS,0
2020-09-17,TCS.NS-ICICIBANK.NS,-1
2021-01-05,TCS.NS-ICICIBANK.NS,0
2021-01-06,TCS.NS-ICICIBANK.NS,-1
2021-02-22,TCS.NS-ICICIBANK.NS,0
2021-02-23,TCS.NS-ICICIBANK.NS,-1
2021-02-24,TCS.NS-ICICIBANK.NS,0
2021-03-03,TCS.NS-ICICIBANK.NS,-1
2021-03-05,TCS.NS-ICICIBANK.NS,0
2021-03-10,TCS.NS-ICICIBANK.NS,-1
2021-03-13,TCS.NS-ICICIBANK.NS,0
2021-03-15,TCS.NS-ICICIBANK.NS,-1
2021-03-18,TCS.NS-ICICIBANK.NS,0
2021-03-22,TCS.NS-ICICIBANK.NS,-1
2021-03-27,TCS.NS-ICICIBANK.NS,0
2021-03-30,TCS.NS-ICICIBANK.NS,-1
2021-04-13,TCS.NS-ICICIBANK.NS,0
2021-04-15,TCS.NS-ICICIBANK.NS,-1
2021-04-22,TCS.NS-ICICIBANK.NS,0
2021-06-11,TCS.NS-ICICIBANK.NS,-1
2021-07-06,TCS.NS-ICICIBANK.NS,0
2021-07-07,TCS.NS-ICICIBANK.NS,-1
2021-07-08,TCS.NS-ICICIBANK.NS,0
2021-08-13,TCS.NS-ICICIBANK.NS,-1
2021-10-14,TCS.NS-ICICIBANK.NS,0
2021-10-21,TCS.NS-ICICIBANK.NS,1
2021-11-01,TCS.NS-ICICIBANK.NS,0
2021-12-30,TCS.NS-ICICIBANK.NS,-1
2021-12-31,TCS.NS-ICICIBANK.NS,0
2022-01-03,TCS.NS-ICICIBANK.NS,-1
2022-01-06,TCS.NS-ICICIBANK.NS,0
2022-01-10,TCS.NS-ICICIBANK.NS,-1
2022-01-12,TCS.NS-ICICIBANK.NS,0
2022-01-13,TCS.NS-ICICIBANK.NS,-1
2022-01-20,TCS.NS-ICICIBANK.NS,0
2022-02-15,TCS.NS-ICICIBANK.NS,-1
2022-02-21,TCS.NS-ICICIBANK.NS,0
2022-02-22,TCS.NS-ICICIBANK.NS,1
2022-02-24,TCS.NS-ICICIBANK.NS,0
2022-02-25,TCS.NS-ICICIBANK.NS,1
2022-02-28,TCS.NS-ICICIBANK.NS,0
2022-03-24,TCS.NS-ICICIBANK.NS,-1
2022-03-25,TCS.NS-ICICIBANK.NS,0
2022-04-05,TCS.NS-ICICIBANK.NS,-1
2022-04-06,TCS.NS-ICICIBANK.NS,0
2022-04-19,TCS.NS-ICICIBANK.NS,1
2022-04-20,TCS.NS-ICICIBANK.NS,0
2022-05-06,TCS.NS-ICICIBANK.NS,1
2022-05-09,TCS.NS-ICICIBANK.NS,0
2022-05-11,TCS.NS-ICICIBANK.NS,1
2022-05-12,TCS.NS-ICICIBANK.NS,0
2022-05-19,TCS.NS-ICICIBANK.NS,1
2022-05-30,TCS.NS-ICICIBANK.NS,0
2022-05-31,TCS.NS-ICICIBANK.NS,1
2022-06-02,TCS.NS-ICICIBANK.NS,0
2022-06-13,TCS.NS-ICICIBANK.NS,1
2022-06-23,TCS.NS-ICICIBANK.NS,0
2022-06-30,TCS.NS-ICICIBANK.NS,1
2022-07-01,TCS.NS-ICICIBANK.NS,0
2022-07-04,TCS.NS-ICICIBANK.NS,1
2022-11-01,TCS.NS-ICICIBANK.NS,0
2022-11-02,TCS.NS-ICICIBANK.NS,1
2022-11-11,TCS.NS-ICICIBANK.NS,-1
2022-11-18,TCS.NS-ICICIBANK.NS,0
2022-12-01,TCS.NS-ICICIBANK.NS,-1
2022-12-02,TCS.NS-ICICIBANK.NS,0
2023-01-16,TCS.NS-ICICIBANK.NS,-1
2023-01-21,TCS.NS-ICICIBANK.NS,0
2023-01-23,TCS.NS-ICICIBANK.NS,-1
2023-01-31,TCS.NS-ICICIBANK.NS,0
2023-02-08,TCS.NS-ICICIBANK.NS,-1
2023-02-21,TCS.NS-ICICIBANK.NS,0
2023-03-14,TCS.NS-ICICIBANK.NS,1
2023-03-26,TCS.NS-ICICIBANK.NS,0
2023-07-17,TCS.NS-ICICIBANK.NS,-1
2023-07-21,TCS.NS-ICICIBANK.NS,0
2023-08-01,TCS.NS-ICICIBANK.NS,-1
2023-08-03,TCS.NS-ICICIBANK.NS,0
2023-08-04,TCS.NS-ICICIBANK.NS,-1
2023-08-18,TCS.NS-ICICIBANK.NS,0
2023-09-07,TCS.NS-ICICIBANK.NS,-1
2023-09-08,TCS.NS-ICICIBANK.NS,0
2023-09-11,TCS.NS-ICICIBANK.NS,-1
2023-10-17,TCS.NS-ICICIBANK.NS,0
2023-10-20,TCS.NS-ICICIBANK.NS,-1
2023-10-23,TCS.NS-ICICIBANK.NS,0
2023-11-16,TCS.NS-ICICIBANK.NS,-1
2023-12-04,TCS.NS-ICICIBANK.NS,0
2023-12-06,TCS.NS-ICICIBANK.NS,-1
2023-12-15,TCS.NS-ICICIBANK.NS,0
2023-12-17,TCS.NS-ICICIBANK.NS,-1
2024-02-06,TCS.NS-ICICIBANK.NS,0
2024-02-07,TCS.NS-ICICIBANK.NS,-1
2024-02-08,TCS.NS-ICICIBANK.NS,0
2024-02-09,TCS.NS-ICICIBANK.NS,-1
2024-03-22,TCS.NS-ICICIBANK.NS,0
2024-03-27,TCS.NS-ICICIBANK.NS,1
2024-03-28,TCS.NS-ICICIBANK.NS,0
2024-04-04,TCS.NS-ICICIBANK.NS,-1
2024-04-09,TCS.NS-ICICIBANK.NS,0
2024-04-12,TCS.NS-ICICIBANK.NS,-1
2024-04-15,TCS.NS-ICICIBANK.NS,0
2024-05-31,TCS.NS-ICICIBANK.NS,1
2024-06-04,TCS.NS-ICICIBANK.NS,0
2024-07-14,TCS.NS-ICICIBANK.NS,-1
2024-07-18,TCS.NS-ICICIBANK.NS,0
2024-07-19,TCS.NS-ICICIBANK.NS,-1
2024-08-05,TCS.NS-ICICIBANK.NS,0
2024-08-07,TCS.NS-ICICIBANK.NS,-1
2024-08-08,TCS.NS-ICICIBANK.NS,0
2024-08-09,TCS.NS-ICICIBANK.NS,-1
2024-08-12,TCS.NS-ICICIBANK.NS,0
2024-08-14,TCS.NS-ICICIBANK.NS,-1
2024-09-18,TCS.NS-ICICIBANK.NS,0
2024-09-20,TCS.NS-ICICIBANK.NS,1
2024-09-24,TCS.NS-ICICIBANK.NS,0
2024-12-05,TCS.NS-ICICIBANK.NS,-1
2024-12-10,TCS.NS-ICICIBANK.NS,0
2025-02-11,TCS.NS-ICICIBANK.NS,1
2025-02-19,TCS.NS-ICICIBANK.NS,0
2025-02-20,TCS.NS-ICICIBANK.NS,1
2025-07-11,TCS.NS-ICICIBANK.NS,0
2025-07-13,TCS.NS-ICICIBANK.NS,1
2025-07-14,TCS.NS-ICICIBANK.NS,0
2025-07-15,TCS.NS-ICICIBANK.NS,1
2025-07-21,TCS.NS-ICICIBANK.NS,0
2025-07-22,TCS.NS-ICICIBANK.NS,1
2025-10-27,TCS.NS-ICICIBANK.NS,0
2025-12-04,TCS.NS-ICICIBANK.NS,-1
2025-12-06,TCS.NS-ICICIBANK.NS,0
2025-12-18,TCS.NS-ICICIBANK.NS,-1
2025-12-26,TCS.NS-ICICIBANK.NS,0
2026-02-09,TCS.NS-ICICIBANK.NS,1
2026-02-12,TCS.NS-ICICIBANK.NS,0
2026-02-15,TCS.NS-ICICIBANK.NS,1
2016-06-28,TCS.NS-ITC.NS,1
2016-06-29,TCS.NS-ITC.NS,0
2016-07-07,TCS.NS-ITC.NS,1
2016-07-11,TCS.NS-ITC.NS,0
2016-08-01,TCS.NS-ITC.NS,-1
2016-08-02,TCS.NS-ITC.NS,0
2016-09-08,TCS.NS-ITC.NS,1
2016-09-12,TCS.NS-ITC.NS,0
2016-11-07,TCS.NS-ITC.NS,1
2016-11-09,TCS.NS-ITC.NS,0
2016-11-14,TCS.NS-ITC.NS,1
2016-11-16,TCS.NS-ITC.NS,0
2017-01-04,TCS.NS-ITC.NS,1
2017-01-27,TCS.NS-ITC.NS,0
2017-01-30,TCS.NS-ITC.NS,1
2017-02-10,TCS.NS-ITC.NS,0
2017-02-20,TCS.NS-ITC.NS,-1
2017-02-21,TCS.NS-ITC.NS,0
2017-03-10,TCS.NS-ITC.NS,-1
2017-03-15,TCS.NS-ITC.NS,0
2017-04-13,TCS.NS-ITC.NS,1
2017-04-20,TCS.NS-ITC.NS,0
2017-05-18,TCS.NS-ITC.NS,-1
2017-05-19,TCS.NS-ITC.NS,0
2017-05-24,TCS.NS-ITC.NS,-1
2017-05-26,TCS.NS-ITC.NS,0
2017-06-06,TCS.NS-ITC.NS,-1
2017-06-08,TCS.NS-ITC.NS,0
2017-07-24,TCS.NS-ITC.NS,-1
2017-07-27,TCS.NS-ITC.NS,0
2017-08-04,TCS.NS-ITC.NS,-1
2017-08-07,TCS.NS-ITC.NS,0
2017-08-09,TCS.NS-ITC.NS,-1
2017-08-11,TCS.NS-ITC.NS,0
2017-09-15,TCS.NS-ITC.NS,-1
2017-09-18,TCS.NS-ITC.NS,0
2017-09-21,TCS.NS-ITC.NS,-1
2017-09-22,TCS.NS-ITC.NS,0
2017-09-25,TCS.NS-ITC.NS,-1
2017-09-26,TCS.NS-ITC.NS,0
2017-09-27,TCS.NS-ITC.NS,-1
2017-09-28,TCS.NS-ITC.NS,0
2017-10-12,TCS.NS-ITC.NS,-1
2017-10-13,TCS.NS-ITC.NS,0
2017-10-14,TCS.NS-ITC.NS,-1
2017-10-16,TCS.NS-ITC.NS,0
2017-10-18,TCS.NS-ITC.NS,-1
2017-12-14,TCS.NS-ITC.NS,0
2017-12-18,TCS.NS-ITC.NS,-1
2018-01-16,TCS.NS-ITC.NS,0
2018-01-20,TCS.NS-ITC.NS,-1
2018-01-22,TCS.NS-ITC.NS,0
2018-01-25,TCS.NS-ITC.NS,-1
2018-03-16,TCS.NS-ITC.NS,1
2018-03-19,TCS.NS-ITC.NS,0
2018-03-20,TCS.NS-ITC.NS,-1
2018-03-21,TCS.NS-ITC.NS,0
2018-04-02,TCS.NS-ITC.NS,-1
2018-04-20,TCS.NS-ITC.NS,0
2018-04-21,TCS.NS-ITC.NS,-1
2018-09-24,TCS.NS-ITC.NS,0
2018-09-25,TCS.NS-ITC.NS,-1
2018-10-01,TCS.NS-ITC.NS,0
2018-10-02,TCS.NS-ITC.NS,-1
2018-10-12,TCS.NS-ITC.NS,0
2018-10-14,TCS.NS-ITC.NS,-1
2018-10-21,TCS.NS-ITC.NS,0
2018-10-23,TCS.NS-ITC.NS,1
2018-10-29,TCS.NS-ITC.NS,0
2019-02-04,TCS.NS-ITC.NS,-1
2019-02-08,TCS.NS-ITC.NS,0
2019-02-09,TCS.NS-ITC.NS,-1
2019-02-14,TCS.NS-ITC.NS,0
2019-02-27,TCS.NS-ITC.NS,-1
2019-02-28,TCS.NS-ITC.NS,0
2019-04-02,TCS.NS-ITC.NS,-1
2019-04-04,TCS.NS-ITC.NS,0
2019-04-09,TCS.NS-ITC.NS,-1
2019-04-10,TCS.NS-ITC.NS,0
2019-04-15,TCS.NS-ITC.NS,-1
2019-04-26,TCS.NS-ITC.NS,0
2019-04-27,TCS.NS-ITC.NS,-1
2019-05-14,TCS.NS-ITC.NS,0
2019-05-20,TCS.NS-ITC.NS,-1
2019-05-21,TCS.NS-ITC.NS,0
2019-05-29,TCS.NS-ITC.NS,-1
2019-07-09,TCS.NS-ITC.NS,0
2019-07-15,TCS.NS-ITC.NS,-1
2019-07-16,TCS.NS-ITC.NS,0
2019-07-30,TCS.NS-ITC.NS,-1
2019-09-11,TCS.NS-ITC.NS,0
2019-09-20,TCS.NS-ITC.NS,1
2019-09-25,TCS.NS-ITC.NS,0
2019-09-27,TCS.NS-ITC.NS,1
2019-09-29,TCS.NS-ITC.NS,0
2019-10-29,TCS.NS-ITC.NS,-1
2019-11-01,TCS.NS-ITC.NS,0
2019-12-19,TCS.NS-ITC.NS,-1
2019-12-24,TCS.NS-ITC.NS,0
2020-01-06,TCS.NS-ITC.NS,-1
2020-01-13,TCS.NS-ITC.NS,0
2020-01-14,TCS.NS-ITC.NS,-1
2020-01-20,TCS.NS-ITC.NS,0
2020-02-13,TCS.NS-ITC.NS,-1
2020-02-20,TCS.NS-ITC.NS,0
2020-03-01,TCS.NS-ITC.NS,1
2020-03-03,TCS.NS-ITC.NS,0
2020-03-09,TCS.NS-ITC.NS,1
2020-03-12,TCS.NS-ITC.NS,0
2020-03-15,TCS.NS-ITC.NS,1
2020-03-16,TCS.NS-ITC.NS,0
2020-03-19,TCS.NS-ITC.NS,1
2020-04-17,TCS.NS-ITC.NS,0
2020-04-21,TCS.NS-ITC.NS,1
2020-04-22,TCS.NS-ITC.NS,0
2020-06-26,TCS.NS-ITC.NS,-1
2020-06-27,TCS.NS-ITC.NS,0
2020-07-02,TCS.NS-ITC.NS,-1
2020-07-09,TCS.NS-ITC.NS,0
2020-07-28,TCS.NS-ITC.NS,-1
2020-08-03,TCS.NS-ITC.NS,0
2020-08-06,TCS.NS-ITC.NS,-1
2020-08-12,TCS.NS-ITC.NS,0
2020-08-18,TCS.NS-ITC.NS,-1
2020-08-21,TCS.NS-ITC.NS,0
2020-08-22,TCS.NS-ITC.NS,-1
2020-09-14,TCS.NS-ITC.NS,0
2020-09-17,TCS.NS-ITC.NS,-1
2020-10-05,TCS.NS-ITC.NS,0
2020-10-06,TCS.NS-ITC.NS,-1
2020-10-08,TCS.NS-ITC.NS,0
2020-10-09,TCS.NS-ITC.NS,-1
2021-01-05,TCS.NS-ITC.NS,0
2021-01-06,TCS.NS-ITC.NS,-1
2021-04-30,TCS.NS-ITC.NS,0
2021-06-07,TCS.NS-ITC.NS,-1
2021-07-13,TCS.NS-ITC.NS,0
2021-07-14,TCS.NS-ITC.NS,-1
2021-07-16,TCS.NS-ITC.NS,0
2021-07-22,TCS.NS-ITC.NS,-1
2021-07-23,TCS.NS-ITC.NS,0
2021-08-03,TCS.NS-ITC.NS,-1
2021-08-17,TCS.NS-ITC.NS,0
2021-08-18,TCS.NS-ITC.NS,-1
2021-10-21,TCS.NS-ITC.NS,1
2021-11-01,TCS.NS-ITC.NS,0
2021-12-28,TCS.NS-ITC.NS,-1
2021-12-29,TCS.NS-ITC.NS,0
2021-12-30,TCS.NS-ITC.NS,-1
2022-01-02,TCS.NS-ITC.NS,0
2022-01-03,TCS.NS-ITC.NS,-1
2022-01-27,TCS.NS-ITC.NS,0
2022-02-01,TCS.NS-ITC.NS,-1
2022-02-08,TCS.NS-ITC.NS,0
2022-02-09,TCS.NS-ITC.NS,-1
2022-02-11,TCS.NS-ITC.NS,0
2022-02-14,TCS.NS-ITC.NS,-1
2022-02-21,TCS.NS-ITC.NS,0
2022-02-22,TCS.NS-ITC.NS,1
2022-02-24,TCS.NS-ITC.NS,0
2022-02-25,TCS.NS-ITC.NS,1
2022-02-28,TCS.NS-ITC.NS,0
2022-04-19,TCS.NS-ITC.NS,1
2022-04-20,TCS.NS-ITC.NS,0
2022-05-04,TCS.NS-ITC.NS,1
2022-05-05,TCS.NS-ITC.NS,0
2022-05-06,TCS.NS-ITC.NS,1
2022-05-10,TCS.NS-ITC.NS,0
2022-05-11,TCS.NS-ITC.NS,1
2022-05-12,TCS.NS-ITC.NS,0
2022-05-16,TCS.NS-ITC.NS,1
2022-05-17,TCS.NS-ITC.NS,0
2022-05-19,TCS.NS-ITC.NS,1
2022-05-30,TCS.NS-ITC.NS,0
2022-06-01,TCS.NS-ITC.NS,1
2022-06-02,TCS.NS-ITC.NS,0
2022-06-11,TCS.NS-ITC.NS,1
2022-08-03,TCS.NS-ITC.NS,0
2022-08-10,TCS.NS-ITC.NS,1
2022-08-11,TCS.NS-ITC.NS,0
2022-08-22,TCS.NS-ITC.NS,1
2022-11-01,TCS.NS-ITC.NS,-1
2022-11-02,TCS.NS-ITC.NS,0
2022-11-11,TCS.NS-ITC.NS,-1
