Date,pnl_net
2024-03-06,-720.7573710347897
2024-03-07,2935.5809949925324
2024-03-08,0.0
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,1430.7355041260103
2024-03-12,692.825393800611
2024-03-13,4551.077370658952
2024-03-14,1043.6403550469288
2024-03-15,-1610.1240562942867
2024-03-16,-28.1342
2024-03-17,0.0
2024-03-18,-919.63716515429
2024-03-19,-509.14059611715544
2024-03-20,-123.14299537501401
2024-03-21,493.0461719852052
2024-03-22,-466.3023624294576
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,0.0
2024-03-26,-81.36606273685396
2024-03-27,-547.4798008973473
2024-03-28,-204.3101371902416
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,719.1683640855899
2024-04-02,1707.4175869563646
2024-04-03,937.7196883471518
2024-04-04,1444.5322732362554
2024-04-05,2338.635591861596
2024-04-06,0.0
2024-04-07,-28.1342
2024-04-08,-1790.6414304286202
2024-04-09,884.4196574629805
2024-04-10,3621.6244847799635
2024-04-11,0.0
2024-04-12,655.5656707543964
2024-04-13,0.0
2024-04-14,-56.2684
2024-04-15,349.2652945498726
2024-04-16,-1286.6796343308406
2024-04-17,0.0
2024-04-18,-126.10887909629187
2024-04-19,-1261.6607743081033
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,2135.867106330007
2024-04-23,-673.6732311808523
2024-04-24,411.7122162184656
2024-04-25,1891.5641789606007
2024-04-26,921.8135288828621
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,530.0018702639738
2024-04-30,359.5453800333203
2024-05-01,0.0
2024-05-02,3449.022464313401
2024-05-03,704.2650939844606
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,-14.118432460474232
2024-05-07,873.8105072669052
2024-05-08,3885.1470785515003
2024-05-09,-6807.267717373907
2024-05-10,619.9418007067968
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,4916.436767514414
2024-05-14,2621.9673168418703
2024-05-15,-142.0334136593748
2024-05-16,1553.7444732518882
2024-05-17,-197.15888143323258
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,-1304.8206328693807
2024-05-22,942.4157842401484
2024-05-23,2038.6355036874372
2024-05-24,-152.58179115931574
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,-640.0869780678374
2024-05-28,130.11506390456785
2024-05-29,-25.713427737112937
2024-05-30,-622.0657221061036
2024-05-31,-148.55408209420702
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,-5069.548908438899
2024-06-04,18485.833513938232
2024-06-05,2157.31013313795
2024-06-06,1992.0088574511317
2024-06-07,-888.259443661442
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,537.5648144466138
2024-06-11,-891.871011915481
2024-06-12,77.74450793658349
2024-06-13,-145.5392864770153
2024-06-14,37.18383673855086
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,580.4121804479821
2024-06-19,750.6742830113297
2024-06-20,274.7613139336744
2024-06-21,-1000.3331609535703
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,-263.89927605921406
2024-06-25,-613.5565401322448
2024-06-26,910.5224729350646
2024-06-27,55.171241706625466
2024-06-28,2800.6334620095276
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,-1101.1579047730736
2024-07-02,-552.5844363538267
2024-07-03,94.53639235764766
2024-07-04,347.9964031565215
2024-07-05,5144.594407961214
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,1246.1104515762868
2024-07-09,541.578749548134
2024-07-10,375.55853783412755
2024-07-11,245.77752797679148
2024-07-12,384.3811519736069
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,2823.316654673348
2024-07-16,-1126.9958133668533
2024-07-17,-28.1342
2024-07-18,-199.81798675593268
2024-07-19,-694.2632489121181
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,-202.6744197909663
2024-07-23,629.6229280052252
2024-07-24,-287.80201620297197
2024-07-25,895.6786916604532
2024-07-26,-1239.8729575922932
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,1679.1600248290288
2024-07-30,747.4095655647538
2024-07-31,-1783.2364616945247
2024-08-01,509.749298348674
2024-08-02,2149.1066416635394
2024-08-03,-28.1342
2024-08-04,-56.2684
2024-08-05,-3681.1470936531337
2024-08-06,-1638.6789937534468
2024-08-07,1005.6126943532047
2024-08-08,3931.2267420135936
2024-08-09,639.1733875847816
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,-1796.5589644832903
2024-08-13,-517.6366548462274
2024-08-14,-693.8278653657771
2024-08-15,0.0
2024-08-16,-38.433370967125896
2024-08-17,0.0
2024-08-18,-478.28140000000013
2024-08-19,112.70505861667178
2024-08-20,1426.1380977432955
2024-08-21,-2573.1268574287556
2024-08-22,-2196.3701782714884
2024-08-23,-985.1201446989025
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,655.8881737180809
2024-08-27,-1767.583090085086
2024-08-28,-1837.9664070287315
2024-08-29,1846.9641268118671
2024-08-30,-3134.093071284164
2024-08-31,0.0
2024-09-01,-28.1342
2024-09-02,1842.5215379819779
2024-09-03,1389.5973291119865
2024-09-04,-2429.5841284112703
2024-09-05,976.381521489787
2024-09-06,-6993.055950756451
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,-625.0061930696281
2024-09-10,-2930.424679603923
2024-09-11,-6383.16807975868
2024-09-12,1601.0483709594048
2024-09-13,1669.191847461848
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,479.95807685264384
2024-09-17,-1079.1288746477385
2024-09-18,4671.501721429875
2024-09-19,-382.17862849150015
2024-09-20,-3512.012391207457
2024-09-21,0.0
2024-09-22,0.0
2024-09-23,3668.1851714224294
2024-09-24,-226.13325499722703
2024-09-25,-113.87788238465888
2024-09-26,784.2573037291677
2024-09-27,2397.0589070085925
2024-09-28,0.0
2024-09-29,0.0
2024-09-30,-2629.1679640744073
2024-10-01,2523.286139914815
2024-10-02,0.0
2024-10-03,2502.972842005364
2024-10-04,2348.973979998179
2024-10-05,-28.1342
2024-10-06,-28.1342
2024-10-07,-4364.375461028328
2024-10-08,4578.398723410186
2024-10-09,-4388.3860341702175
2024-10-10,519.2323401611932
2024-10-11,1077.6135347233783
2024-10-12,0.0
2024-10-13,0.0
