Date,pnl_gross
2022-10-20,3472.03781458167
2022-10-21,-2851.037219897841
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,-1855.772212677258
2022-10-25,-1570.0513825058547
2022-10-26,0.0
2022-10-27,-1345.7560668311473
2022-10-28,4230.987790787742
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,-198.2721199541836
2022-11-01,4028.2012219739768
2022-11-02,1568.2485351449563
2022-11-03,-2781.231372144637
2022-11-04,1350.400611513627
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,-3534.633696121836
2022-11-08,0.0
2022-11-09,-146.89589218984003
2022-11-10,-1316.063713974156
2022-11-11,4532.456223039363
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,1567.0617367884909
2022-11-15,-715.6245582803723
2022-11-16,-1409.1919093818506
2022-11-17,-536.078030998526
2022-11-18,1150.3933103205343
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,-1181.7507199015665
2022-11-22,858.0121228068128
2022-11-23,-919.5166502747696
2022-11-24,-276.2638530238482
2022-11-25,1648.4313721306746
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,5095.63575264772
2022-11-29,-155.6126965749472
2022-11-30,-29.001424817640654
2022-12-01,-2661.131089798285
2022-12-02,967.3229107334038
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,2526.9452437424584
2022-12-06,1435.6266960938613
2022-12-07,491.7347104750423
2022-12-08,137.04304418127282
2022-12-09,6112.918833375945
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,252.40115951177032
2022-12-13,362.6628460185444
2022-12-14,-362.1501964945018
2022-12-15,-972.0176777829148
2022-12-16,-838.3399020337488
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,-249.35535897353094
2022-12-20,2172.875003921084
2022-12-21,1070.0913822944003
2022-12-22,1360.6810671626015
2022-12-23,-710.1335185261348
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,-1744.6819309084694
2022-12-27,-217.85419653660216
2022-12-28,243.8976807722359
2022-12-29,-646.2285973983971
2022-12-30,1386.8771834323443
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,1045.4874943708758
2023-01-03,-666.6680710993877
2023-01-04,-607.7893431189608
2023-01-05,-858.7447372547574
2023-01-06,-176.5934608553854
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,2212.4986838809455
2023-01-10,945.6725377665042
2023-01-11,-1312.1249412897344
2023-01-12,-1582.9585092832742
2023-01-13,104.13776095361754
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,466.3519779683268
2023-01-17,-1158.996284079745
2023-01-18,-2242.9758777513607
2023-01-19,-1699.1184105319564
2023-01-20,-2580.070058457713
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,-1618.269469873674
2023-01-24,-1091.393676080301
2023-01-25,-386.88463805956354
2023-01-26,0.0
2023-01-27,-2728.396138678309
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,3284.754213533674
2023-01-31,2416.874996438181
2023-02-01,-3031.64758687964
2023-02-02,-2764.9062640691222
2023-02-03,-583.1252626839103
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,423.5053040267811
2023-02-07,-929.654784272187
2023-02-08,218.85549060022748
2023-02-09,-967.9014021104913
2023-02-10,-1086.8282852421316
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,3257.9546752125293
2023-02-14,1862.8604216716217
2023-02-15,2840.8620474341997
2023-02-16,-2028.4549749694645
2023-02-17,3667.511948343453
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,-2016.8838167997726
2023-02-21,3482.8284023643673
2023-02-22,-962.098240382545
2023-02-23,-1995.437076088522
2023-02-24,2619.202817328771
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,6001.21199840003
2023-02-28,275.8453365816571
2023-03-01,-1976.7695672778718
2023-03-02,1783.030751783943
2023-03-03,1378.0472062573938
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,800.6941607003571
2023-03-07,0.0
2023-03-08,-1330.1660713607544
2023-03-09,-2035.818574172588
2023-03-10,-1470.0947915138183
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,-918.2517178062576
2023-03-14,1330.5764952813638
2023-03-15,936.5446268390065
2023-03-16,-619.7711547667532
2023-03-17,-2373.67567488052
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,-1748.044674517408
2023-03-21,-268.6884209932684
2023-03-22,961.261644090068
2023-03-23,-1551.059126560519
2023-03-24,469.090795838125
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,1968.4728350292426
2023-03-28,434.43270168262774
2023-03-29,-197.84896855295833
2023-03-30,0.0
2023-03-31,4724.722996832528
2023-04-01,0.0
