Date,HDFCBANK.NS,ICICIBANK.NS,PNB.NS,SBIN.NS
2020-04-07,850.8762817382812,317.83349609375,27.88197898864746,171.994384765625
2020-04-08,844.0397338867188,310.86480712890625,28.299514770507812,168.8571319580078
2020-04-09,878.365234375,334.0126953125,29.134580612182617,173.2400360107422
2020-04-13,850.1641235351562,322.2681579589844,29.08819007873535,169.31851196289062
2020-04-15,819.7315673828125,319.0518493652344,28.856225967407227,168.25738525390625
2020-04-16,835.3514404296875,333.3304443359375,28.809831619262695,173.9320831298828
2020-04-17,864.3596801757812,366.02996826171875,29.505720138549805,178.3149871826172
2020-04-20,897.166015625,352.1412048339844,30.479969024658203,177.62295532226562
2020-04-21,875.1367797851562,323.437744140625,28.856225967407227,170.47189331054688
2020-04-22,881.736083984375,327.4338073730469,28.856225967407227,174.1166229248047
2020-04-23,906.7562866210938,344.00286865234375,28.949012756347656,172.27117919921875
2020-04-24,890.7091674804688,326.3616943359375,28.021160125732422,165.85830688476562
2020-04-27,882.780517578125,339.08087158203125,28.531478881835938,166.91943359375
2020-04-28,884.3947143554688,350.72796630859375,28.995405197143555,170.05667114257812
2020-04-29,927.7883911132812,361.05926513671875,29.969646453857422,175.40843200683594
2020-04-30,951.2417602539062,370.51336669921875,29.969646453857422,175.7775115966797
2020-05-04,876.4186401367188,329.4805603027344,27.97476577758789,165.02789306640625
2020-05-05,865.45166015625,322.4631042480469,27.093305587768555,157.23092651367188
2020-05-06,898.6377563476562,332.74566650390625,27.232484817504883,157.87681579589844
2020-05-07,878.3177490234375,328.2135314941406,27.557233810424805,157.55386352539062
2020-05-08,882.1632690429688,329.13946533203125,27.093305587768555,153.77072143554688
2020-05-11,869.58203125,312.03436279296875,26.7221622467041,152.6634521484375
2020-05-12,856.0512084960938,313.0577087402344,26.62938117980957,154.0013885498047
2020-05-13,880.8341064453125,329.4805603027344,28.392301559448242,160.64495849609375
2020-05-14,848.5974731445312,319.1005554199219,27.18609046936035,154.97024536132812
2020-05-15,843.3275756835938,314.51971435546875,26.7221622467041,153.54005432128906
2020-05-18,794.4266357421875,290.93316650390625,25.37677764892578,143.29788208007812
2020-05-19,788.7293090820312,292.6875,24.68088722229004,140.9910888671875
2020-05-20,813.8444213867188,297.90191650390625,24.68088722229004,141.5447235107422
2020-05-21,816.1708374023438,296.68359375,25.052026748657227,140.20680236816406
2020-05-22,796.5154418945312,283.6719970703125,24.727279663085938,139.19180297851562
2020-05-26,809.3817138671875,285.2801818847656,24.77367401123047,139.6992950439453
2020-05-27,858.0452270507812,310.7673034667969,25.515954971313477,146.34286499023438
2020-05-28,897.5458374023438,318.5645446777344,24.820066452026367,145.97377014160156
2020-05-29,903.622802734375,323.53521728515625,24.820066452026367,148.83419799804688
2020-06-01,937.8059692382812,330.650146484375,27.093305587768555,156.90794372558594
2020-06-02,950.482177734375,339.5682067871094,27.139698028564453,157.09249877929688
2020-06-03,970.6598510742188,347.80401611328125,28.067550659179688,161.3831329345703
2020-06-04,951.1468505859375,339.0321960449219,28.763439178466797,160.59881591796875
2020-06-05,981.1995239257812,348.1451416015625,31.31503677368164,173.2861785888672
2020-06-08,964.6303100585938,350.67926025390625,30.248003005981445,172.36346435546875
2020-06-09,937.4736328125,339.7143859863281,29.505720138549805,170.195068359375
2020-06-10,941.7940063476562,344.0516052246094,31.407821655273438,173.19390869140625
2020-06-11,919.7173461914062,332.5994873046875,30.433576583862305,163.45925903320312
2020-06-12,933.1531982421875,335.47467041015625,30.665536880493164,165.30467224121094
2020-06-15,901.91357421875,322.706787109375,31.222253799438477,160.27586364746094
2020-06-16,940.4171752929688,334.25640869140625,30.758323669433594,159.53770446777344
2020-06-17,929.8298950195312,333.28173828125,30.758323669433594,159.58383178710938
2020-06-18,968.4759521484375,343.0769348144531,31.4542179107666,165.7660369873047
2020-06-19,981.1995239257812,354.57781982421875,32.01092529296875,170.24122619628906
2020-06-22,976.8318481445312,358.2327575683594,33.217132568359375,173.19390869140625
2020-06-23,989.697998046875,366.6147766113281,34.74809265136719,177.57681274414062
2020-06-24,980.3925170898438,339.27581787109375,33.86663055419922,170.33349609375
2020-06-25,976.8318481445312,342.1023254394531,34.423343658447266,170.93325805664062
2020-06-26,1003.1338500976562,340.2504577636719,33.959415435791016,170.33349609375
2020-06-29,1021.7446899414062,334.4025573730469,32.799598693847656,165.39695739746094
2020-06-30,1012.059326171875,342.5409240722656,32.242889404296875,164.65878295898438
2020-07-01,1029.863037109375,354.8215026855469,33.77384948730469,170.5180206298828
2020-07-02,1034.4210205078125,353.6519470214844,33.63467025756836,171.11778259277344
2020-07-03,1019.7505493164062,351.8488464355469,33.3563117980957,170.42575073242188
2020-07-06,1047.3345947265625,352.6772766113281,34.423343658447266,173.516845703125
2020-07-07,1049.3759765625,366.5173034667969,34.14498519897461,174.02435302734375
2020-07-08,1054.3135986328125,359.5972900390625,34.562522888183594,177.06932067871094
2020-07-09,1068.1768798828125,360.9617919921875,34.423343658447266,183.71287536621094
